Year,Month,Day,Hour,Minute,Second,HYY_META.T168
2016,1,16,9,30,0,-16.939
2016,1,16,10,0,0,-16.610332
2016,1,16,10,30,0,-16.227333
2016,1,16,11,0,0,-16.749332
2016,1,16,11,30,0,-16.214333
2016,1,16,12,0,0,-15.72
2016,1,16,12,30,0,-15.208333
2016,1,16,13,0,0,-14.706667
2016,1,16,13,30,0,-14.424
2016,1,16,14,0,0,-14.490666
2016,1,16,14,30,0,-14.426333
2016,1,16,15,0,0,-14.5373335
2016,1,16,15,30,0,-15.012333
2016,1,16,16,0,0,-15.263333
2016,1,16,16,30,0,-14.533667
2016,1,16,17,0,0,-13.853666
2016,1,16,17,30,0,-12.894333
2016,1,16,18,0,0,-11.921333
2016,1,16,18,30,0,-11.666
2016,1,16,19,0,0,-11.441
2016,1,16,19,30,0,-11.004
2016,1,16,20,0,0,-10.494667
2016,1,16,20,30,0,-9.907666
2016,1,16,21,0,0,-9.643666
2016,1,16,21,30,0,-9.451667
2016,1,16,22,0,0,-9.334333
2016,1,16,22,30,0,-9.19
2016,1,16,23,0,0,-8.954667
2016,1,16,23,30,0,-8.768
2016,1,17,0,0,0,-8.734
2016,1,17,0,30,0,-8.720667
2016,1,17,1,0,0,-8.758
2016,1,17,1,30,0,-8.757
2016,1,17,2,0,0,-8.829
2016,1,17,2,30,0,-9.192333
2016,1,17,3,0,0,-9.402
2016,1,17,3,30,0,-9.554
2016,1,17,4,0,0,-10.207334
2016,1,17,4,30,0,-11.476334
2016,1,17,5,0,0,-13.206
2016,1,17,5,30,0,-14.650333
2016,1,17,6,0,0,-15.167666
2016,1,17,6,30,0,-15.269333
2016,1,17,7,0,0,-15.585667
2016,1,17,7,30,0,-16.165
2016,1,17,8,0,0,-17.688
2016,1,17,8,30,0,-19.029333
2016,1,17,9,0,0,-19.992666
2016,1,17,9,30,0,-20.592333
2016,1,17,10,0,0,-20.941
2016,1,17,10,30,0,-21.009333
2016,1,17,11,0,0,-20.868334
2016,1,17,11,30,0,-20.817333
2016,1,17,12,0,0,-20.718666
2016,1,17,12,30,0,-20.611
2016,1,17,13,0,0,-20.515667
2016,1,17,13,30,0,-20.577667
2016,1,17,14,0,0,-20.671667
2016,1,17,14,30,0,-20.901667
2016,1,17,15,0,0,-21.265
2016,1,17,15,30,0,-21.747334
2016,1,17,16,0,0,-22.021667
2016,1,17,16,30,0,-22.319334
2016,1,17,17,0,0,-22.595333
2016,1,17,17,30,0,-22.764
2016,1,17,18,0,0,-22.778667
2016,1,17,18,30,0,-22.844
2016,1,17,19,0,0,-23.131332
2016,1,17,19,30,0,-23.529667
2016,1,17,20,0,0,-23.721666
2016,1,17,20,30,0,-23.838333
2016,1,17,21,0,0,-24.187334
2016,1,17,21,30,0,-24.312666
2016,1,17,22,0,0,-24.569334
2016,1,17,22,30,0,-24.813667
2016,1,17,23,0,0,-24.574333
2016,1,17,23,30,0,-24.216
2016,1,18,0,0,0,-24.247334
2016,1,18,0,30,0,-24.461666
2016,1,18,1,0,0,-24.693
2016,1,18,1,30,0,-24.44
2016,1,18,2,0,0,-24.804667
2016,1,18,2,30,0,-25.983667
2016,1,18,3,0,0,-25.689
2016,1,18,3,30,0,-25.390667
2016,1,18,4,0,0,-25.646667
2016,1,18,4,30,0,-25.324333
2016,1,18,5,0,0,-25.416552
2016,1,18,5,30,0,-26.936333
2016,1,18,6,0,0,-26.655333
2016,1,18,6,30,0,-25.705
2016,1,18,7,0,0,-25.959
2016,1,18,7,30,0,-25.362333
2016,1,18,8,0,0,-26.141666
2016,1,18,8,30,0,-26.562334
2016,1,18,9,0,0,-26.620667
2016,1,18,9,30,0,-26.909666
2016,1,18,10,0,0,-27.030333
2016,1,18,10,30,0,-26.685
2016,1,18,11,0,0,-25.964666
2016,1,18,11,30,0,-24.418333
2016,1,18,12,0,0,-23.049
2016,1,18,12,30,0,-22.976
2016,1,18,13,0,0,-23.025667
2016,1,18,13,30,0,-23.721333
2016,1,18,14,0,0,-23.976
2016,1,18,14,30,0,-23.68
2016,1,18,15,0,0,-24.079334
2016,1,18,15,30,0,-24.351667
2016,1,18,16,0,0,-24.032333
2016,1,18,16,30,0,-23.177
2016,1,18,17,0,0,-23.056
2016,1,18,17,30,0,-22.297333
2016,1,18,18,0,0,-21.362
2016,1,18,18,30,0,-21.292
2016,1,18,19,0,0,-21.337667
2016,1,18,19,30,0,-21.215666
2016,1,18,20,0,0,-21.456
2016,1,18,20,30,0,-21.794666
2016,1,18,21,0,0,-21.302668
2016,1,18,21,30,0,-21.136333
2016,1,18,22,0,0,-21.157333
2016,1,18,22,30,0,-20.884
2016,1,18,23,0,0,-20.859667
2016,1,18,23,30,0,-20.657
2016,1,19,0,0,0,-20.350666
2016,1,19,0,30,0,-20.788666
2016,1,19,1,0,0,-20.442667
2016,1,19,1,30,0,-20.339
2016,1,19,2,0,0,-20.355333
2016,1,19,2,30,0,-19.936666
2016,1,19,3,0,0,-19.482
2016,1,19,3,30,0,-19.391666
2016,1,19,4,0,0,-19.583
2016,1,19,4,30,0,-19.545334
2016,1,19,5,0,0,-19.397
2016,1,19,5,30,0,-19.221333
2016,1,19,6,0,0,-19.162
2016,1,19,6,30,0,-19.164
2016,1,19,7,0,0,-19.369333
2016,1,19,7,30,0,-19.366667
2016,1,19,8,0,0,-19.247
2016,1,19,8,30,0,-19.547667
2016,1,19,9,0,0,-20.041334
2016,1,19,9,30,0,-20.126333
2016,1,19,10,0,0,-19.627333
2016,1,19,10,30,0,-19.077667
2016,1,19,11,0,0,-18.931
2016,1,19,11,30,0,-18.697332
2016,1,19,12,0,0,-18.531334
2016,1,19,12,30,0,-18.371
2016,1,19,13,0,0,-18.113
2016,1,19,13,30,0,-18.187
2016,1,19,14,0,0,-18.284666
2016,1,19,14,30,0,-18.504
2016,1,19,15,0,0,-18.909
2016,1,19,15,30,0,-19.431667
2016,1,19,16,0,0,-19.839
2016,1,19,16,30,0,-20.125334
2016,1,19,17,0,0,-19.994667
2016,1,19,17,30,0,-20.627
2016,1,19,18,0,0,-20.884666
2016,1,19,18,30,0,-20.746
2016,1,19,19,0,0,-21.264668
2016,1,19,19,30,0,-20.88
2016,1,19,20,0,0,-21.460333
2016,1,19,20,30,0,-21.848667
2016,1,19,21,0,0,-21.524666
2016,1,19,21,30,0,-21.413666
2016,1,19,22,0,0,-21.533
2016,1,19,22,30,0,-21.812334
2016,1,19,23,0,0,-21.765
2016,1,19,23,30,0,-22.116
2016,1,20,0,0,0,-22.328667
2016,1,20,0,30,0,-22.537666
2016,1,20,1,0,0,-22.6
2016,1,20,1,30,0,-22.401
2016,1,20,2,0,0,-22.543667
2016,1,20,2,30,0,-22.803333
2016,1,20,3,0,0,-23.166334
2016,1,20,3,30,0,-23.224333
2016,1,20,4,0,0,-22.887667
2016,1,20,4,30,0,-23.021667
2016,1,20,5,0,0,-23.419666
2016,1,20,5,30,0,-23.642334
2016,1,20,6,0,0,-23.249666
2016,1,20,6,30,0,-23.38
2016,1,20,7,0,0,-23.582
2016,1,20,7,30,0,-23.785
2016,1,20,8,0,0,-23.805666
2016,1,20,8,30,0,-23.573
2016,1,20,9,0,0,-23.611334
2016,1,20,9,30,0,-23.804
2016,1,20,10,0,0,-23.826
2016,1,20,10,30,0,-23.6
2016,1,20,11,0,0,-22.928333
2016,1,20,11,30,0,-22.39
2016,1,20,12,0,0,-21.868
2016,1,20,12,30,0,-20.948
2016,1,20,13,0,0,-20.737333
2016,1,20,13,30,0,-20.063667
2016,1,20,14,0,0,-19.783333
2016,1,20,14,30,0,-19.701666
2016,1,20,15,0,0,-19.268
2016,1,20,15,30,0,-18.889
2016,1,20,16,0,0,-18.708334
2016,1,20,16,30,0,-18.664
2016,1,20,17,0,0,-18.785667
2016,1,20,17,30,0,-18.992666
2016,1,20,18,0,0,-18.645666
2016,1,20,18,30,0,-18.707333
2016,1,20,19,0,0,-18.481667
2016,1,20,19,30,0,-18.227
2016,1,20,20,0,0,-18.112667
2016,1,20,20,30,0,-17.755333
2016,1,20,21,0,0,-17.669
2016,1,20,21,30,0,-17.501
2016,1,20,22,0,0,-17.488667
2016,1,20,22,30,0,-17.431
2016,1,20,23,0,0,-17.329666
2016,1,20,23,30,0,-17.281666
2016,1,21,0,0,0,-17.071
2016,1,21,0,30,0,-17.119667
2016,1,21,1,0,0,-17.290333
2016,1,21,1,30,0,-17.645334
2016,1,21,2,0,0,-17.917334
2016,1,21,2,30,0,-17.900333
2016,1,21,3,0,0,-18.036
2016,1,21,3,30,0,-18.272
2016,1,21,4,0,0,-18.894333
2016,1,21,4,30,0,-19.730333
2016,1,21,5,0,0,-19.887333
2016,1,21,5,30,0,-20.094
2016,1,21,6,0,0,-20.083334
2016,1,21,6,30,0,-20.502
2016,1,21,7,0,0,-20.766666
2016,1,21,7,30,0,-21.08
2016,1,21,8,0,0,-21.016666
2016,1,21,8,30,0,-21.931667
2016,1,21,9,0,0,-22.048334
2016,1,21,9,30,0,-21.812334
2016,1,21,10,0,0,-21.537
2016,1,21,10,30,0,-20.965334
2016,1,21,11,0,0,-20.895666
2016,1,21,11,30,0,-20.63
2016,1,21,12,0,0,-20.168333
2016,1,21,12,30,0,-19.855
2016,1,21,13,0,0,-19.538666
2016,1,21,13,30,0,-19.364
2016,1,21,14,0,0,-19.172333
2016,1,21,14,30,0,-19.238
2016,1,21,15,0,0,-19.623
2016,1,21,15,30,0,-19.916666
2016,1,21,16,0,0,-20.365667
2016,1,21,16,30,0,-20.864666
2016,1,21,17,0,0,-21.108667
2016,1,21,17,30,0,-21.453333
2016,1,21,18,0,0,-21.747
2016,1,21,18,30,0,-21.770334
2016,1,21,19,0,0,-22.235666
2016,1,21,19,30,0,-22.627333
2016,1,21,20,0,0,-23.004667
2016,1,21,20,30,0,-23.297667
2016,1,21,21,0,0,-23.297
2016,1,21,21,30,0,-23.455667
2016,1,21,22,0,0,-23.449
2016,1,21,22,30,0,-22.850334
2016,1,21,23,0,0,-23.510666
2016,1,21,23,30,0,-23.353
2016,1,22,0,0,0,-23.520666
2016,1,22,0,30,0,-23.757668
2016,1,22,1,0,0,-23.114334
2016,1,22,1,30,0,-23.208
2016,1,22,2,0,0,-23.642334
2016,1,22,2,30,0,-22.777334
2016,1,22,3,0,0,-22.300333
2016,1,22,3,30,0,-22.650333
2016,1,22,4,0,0,-22.606
2016,1,22,4,30,0,-23.269333
2016,1,22,5,0,0,-23.755
2016,1,22,5,30,0,-23.906
2016,1,22,6,0,0,-24.177334
2016,1,22,6,30,0,-24.084667
2016,1,22,7,0,0,-24.034334
2016,1,22,7,30,0,-24.466
2016,1,22,8,0,0,-24.743
2016,1,22,8,30,0,-24.978333
2016,1,22,9,0,0,-25.258
2016,1,22,9,30,0,-23.935667
2016,1,22,10,0,0,-23.713667
2016,1,22,10,30,0,-23.661333
2016,1,22,11,0,0,-22.584
2016,1,22,11,30,0,-21.433332
2016,1,22,12,0,0,-20.597
2016,1,22,12,30,0,-19.781334
2016,1,22,13,0,0,-18.918667
2016,1,22,13,30,0,-18.378
2016,1,22,14,0,0,-17.595333
2016,1,22,14,30,0,-16.739334
2016,1,22,15,0,0,-16.152
2016,1,22,15,30,0,-15.756333
2016,1,22,16,0,0,-15.560667
2016,1,22,16,30,0,-15.286667
2016,1,22,17,0,0,-15.399333
2016,1,22,17,30,0,-15.180667
2016,1,22,18,0,0,-15.100667
2016,1,22,18,30,0,-14.88
2016,1,22,19,0,0,-14.479667
2016,1,22,19,30,0,-14.130667
2016,1,22,20,0,0,-13.766334
2016,1,22,20,30,0,-13.222
2016,1,22,21,0,0,-12.773
2016,1,22,21,30,0,-12.164667
2016,1,22,22,0,0,-11.874666
2016,1,22,22,30,0,-11.321
2016,1,22,23,0,0,-10.899
2016,1,22,23,30,0,-10.069333
2016,1,23,0,0,0,-9.507
2016,1,23,0,30,0,-9.304
2016,1,23,1,0,0,-9.125667
2016,1,23,1,30,0,-8.908
2016,1,23,2,0,0,-8.685333
2016,1,23,2,30,0,-8.189
2016,1,23,3,0,0,-7.555333
2016,1,23,3,30,0,-6.841
2016,1,23,4,0,0,-6.463
2016,1,23,4,30,0,-6.284
2016,1,23,5,0,0,-6.3323336
2016,1,23,5,30,0,-6.401
2016,1,23,6,0,0,-6.3376665
2016,1,23,6,30,0,-6.2316666
2016,1,23,7,0,0,-6.0183334
2016,1,23,7,30,0,-5.813667
2016,1,23,8,0,0,-5.71
2016,1,23,8,30,0,-5.463333
2016,1,23,9,0,0,-5.2136664
2016,1,23,9,30,0,-4.979
2016,1,23,10,0,0,-4.85
2016,1,23,10,30,0,-4.7623334
2016,1,23,11,0,0,-4.701667
2016,1,23,11,30,0,-4.6516666
2016,1,23,12,0,0,-4.6
2016,1,23,12,30,0,-4.5
2016,1,23,13,0,0,-4.4593334
2016,1,23,13,30,0,-4.368
2016,1,23,14,0,0,-4.2846665
2016,1,23,14,30,0,-4.283
2016,1,23,15,0,0,-4.345
2016,1,23,15,30,0,-4.4213333
2016,1,23,16,0,0,-4.437667
2016,1,23,16,30,0,-4.450333
2016,1,23,17,0,0,-4.4946666
2016,1,23,17,30,0,-4.5606666
2016,1,23,18,0,0,-4.621333
2016,1,23,18,30,0,-4.7
2016,1,23,19,0,0,-4.926
2016,1,23,19,30,0,-5.088
2016,1,23,20,0,0,-5.358
2016,1,23,20,30,0,-5.361
2016,1,23,21,0,0,-5.012
2016,1,23,21,30,0,-4.6526666
2016,1,23,22,0,0,-4.739
2016,1,23,22,30,0,-5.001333
2016,1,23,23,0,0,-5.307667
2016,1,23,23,30,0,-5.729
2016,1,24,0,0,0,-5.971
2016,1,24,0,30,0,-6.1983333
2016,1,24,1,0,0,-6.338333
2016,1,24,1,30,0,-6.3333335
2016,1,24,2,0,0,-6.212333
2016,1,24,2,30,0,-6.018
2016,1,24,3,0,0,-5.8216667
2016,1,24,3,30,0,-5.6656666
2016,1,24,4,0,0,-5.5003333
2016,1,24,4,30,0,-5.2553334
2016,1,24,5,0,0,-5.0396667
2016,1,24,5,30,0,-4.7773333
2016,1,24,6,0,0,-4.345667
2016,1,24,6,30,0,-4.09
2016,1,24,7,0,0,-3.924
2016,1,24,7,30,0,-3.7823334
2016,1,24,8,0,0,-3.743
2016,1,24,8,30,0,-3.6236668
2016,1,24,9,0,0,-3.4943333
2016,1,24,9,30,0,-3.3846667
2016,1,24,10,0,0,-3.243
2016,1,24,10,30,0,-3.2233334
2016,1,24,11,0,0,-3.2406666
2016,1,24,11,30,0,-3.307
2016,1,24,12,0,0,-3.393
2016,1,24,12,30,0,-3.4746666
2016,1,24,13,0,0,-3.526
2016,1,24,13,30,0,-3.5583334
2016,1,24,14,0,0,-3.5763333
2016,1,24,14,30,0,-3.5903332
2016,1,24,15,0,0,-3.6056666
2016,1,24,15,30,0,-3.654
2016,1,24,16,0,0,-3.6926668
2016,1,24,16,30,0,-3.744
2016,1,24,17,0,0,-3.7913334
2016,1,24,17,30,0,-3.8133333
2016,1,24,18,0,0,-3.8396666
2016,1,24,18,30,0,-3.8443334
2016,1,24,19,0,0,-3.8553333
2016,1,24,19,30,0,-3.9013333
2016,1,24,20,0,0,-3.927
2016,1,24,20,30,0,-3.941
2016,1,24,21,0,0,-3.9716666
2016,1,24,21,30,0,-4.016667
2016,1,24,22,0,0,-4.0556664
2016,1,24,22,30,0,-4.0916667
2016,1,24,23,0,0,-4.1016665
2016,1,24,23,30,0,-4.095
2016,1,25,0,0,0,-4.043
2016,1,25,0,30,0,-3.938
2016,1,25,1,0,0,-3.845
2016,1,25,1,30,0,-3.7686667
2016,1,25,2,0,0,-3.6833334
2016,1,25,2,30,0,-3.6133332
2016,1,25,3,0,0,-3.544
2016,1,25,3,30,0,-3.492
2016,1,25,4,0,0,-3.419
2016,1,25,4,30,0,-3.3643334
2016,1,25,5,0,0,-3.254
2016,1,25,5,30,0,-3.13
2016,1,25,6,0,0,-2.9973333
2016,1,25,6,30,0,-2.867
2016,1,25,7,0,0,-2.672
2016,1,25,7,30,0,-2.5156667
2016,1,25,8,0,0,-2.467
2016,1,25,8,30,0,-2.438
2016,1,25,9,0,0,-2.4213333
2016,1,25,9,30,0,-2.3773334
2016,1,25,10,0,0,-2.2963333
2016,1,25,10,30,0,-2.1993334
2016,1,25,11,0,0,-2.1536667
2016,1,25,11,30,0,-2.1956666
2016,1,25,12,0,0,-2.2436666
2016,1,25,12,30,0,-2.239
2016,1,25,13,0,0,-2.2653334
2016,1,25,13,30,0,-2.2553334
2016,1,25,14,0,0,-2.553
2016,1,25,14,30,0,-3.0683334
2016,1,25,15,0,0,-3.61
2016,1,25,15,30,0,-4.224
2016,1,25,16,0,0,-4.76
2016,1,25,16,30,0,-5.204
2016,1,25,17,0,0,-5.6566668
2016,1,25,17,30,0,-5.717
2016,1,25,18,0,0,-5.7586665
2016,1,25,18,30,0,-6.092
2016,1,25,19,0,0,-6.3146667
2016,1,25,19,30,0,-6.464667
2016,1,25,20,0,0,-6.459
2016,1,25,20,30,0,-6.4886665
2016,1,25,21,0,0,-6.5876665
2016,1,25,21,30,0,-6.7233334
2016,1,25,22,0,0,-6.8346667
2016,1,25,22,30,0,-6.8953333
2016,1,25,23,0,0,-7.014
2016,1,25,23,30,0,-6.971
2016,1,26,0,0,0,-6.8036666
2016,1,26,0,30,0,-6.4336667
2016,1,26,1,0,0,-6.1106668
2016,1,26,1,30,0,-5.916333
2016,1,26,2,0,0,-5.5073333
2016,1,26,2,30,0,-5.262
2016,1,26,3,0,0,-4.991
2016,1,26,3,30,0,-4.669667
2016,1,26,4,0,0,-4.424333
2016,1,26,4,30,0,-4.327
2016,1,26,5,0,0,-4.103667
2016,1,26,5,30,0,-3.948
2016,1,26,6,0,0,-3.7626667
2016,1,26,6,30,0,-3.495
2016,1,26,7,0,0,-3.0876667
2016,1,26,7,30,0,-2.3976667
2016,1,26,8,0,0,-1.914
2016,1,26,8,30,0,-1.4793333
2016,1,26,9,0,0,-1.1543334
2016,1,26,9,30,0,-0.869
2016,1,26,10,0,0,-0.5503333
2016,1,26,10,30,0,-0.30066666
2016,1,26,11,0,0,-0.21666667
2016,1,26,11,30,0,-0.17466667
2016,1,26,12,0,0,-0.15233333
2016,1,26,12,30,0,-0.054333333
2016,1,26,13,0,0,0.088
2016,1,26,13,30,0,0.22266667
2016,1,26,14,0,0,0.36166668
2016,1,26,14,30,0,0.48333332
2016,1,26,15,0,0,0.607
2016,1,26,15,30,0,0.793
2016,1,26,16,0,0,1.02
2016,1,26,16,30,0,1.2103333
2016,1,26,17,0,0,1.2943333
2016,1,26,17,30,0,1.3936666
2016,1,26,18,0,0,1.4033333
2016,1,26,18,30,0,1.2306666
2016,1,26,19,0,0,1.1283333
2016,1,26,19,30,0,0.9946667
2016,1,26,20,0,0,0.689
2016,1,26,20,30,0,0.14866666
2016,1,26,21,0,0,-0.17366667
2016,1,26,21,30,0,-0.21
2016,1,26,22,0,0,-0.361
2016,1,26,22,30,0,-0.51633334
2016,1,26,23,0,0,-0.581
2016,1,26,23,30,0,-0.57733333
2016,1,27,0,0,0,-0.565
2016,1,27,0,30,0,-0.573
2016,1,27,1,0,0,-0.55266666
2016,1,27,1,30,0,-0.51666665
2016,1,27,2,0,0,-0.506
2016,1,27,2,30,0,-0.50333333
2016,1,27,3,0,0,-0.47166666
2016,1,27,3,30,0,-0.454
2016,1,27,4,0,0,-0.398
2016,1,27,4,30,0,-0.35666665
2016,1,27,5,0,0,-0.20033333
2016,1,27,5,30,0,-0.17
2016,1,27,6,0,0,-0.15266667
2016,1,27,6,30,0,-0.13066667
2016,1,27,7,0,0,-0.1
2016,1,27,7,30,0,-0.057666667
2016,1,27,8,0,0,-0.034
2016,1,27,8,30,0,-0.013666667
2016,1,27,9,0,0,-0.018333333
2016,1,27,9,30,0,0.021
2016,1,27,10,0,0,0.034
2016,1,27,10,30,0,0.14333333
2016,1,27,11,0,0,0.16233334
2016,1,27,11,30,0,0.199
2016,1,27,12,0,0,0.22833334
2016,1,27,12,30,0,0.238
2016,1,27,13,0,0,0.36766666
2016,1,27,13,30,0,0.40833333
2016,1,27,14,0,0,0.418
2016,1,27,14,30,0,0.419
2016,1,27,15,0,0,0.44533333
2016,1,27,15,30,0,0.479
2016,1,27,16,0,0,0.47933334
2016,1,27,16,30,0,0.48266667
2016,1,27,17,0,0,0.5183333
2016,1,27,17,30,0,0.628
2016,1,27,18,0,0,0.79866666
2016,1,27,18,30,0,0.8666667
2016,1,27,19,0,0,0.899
2016,1,27,19,30,0,0.923
2016,1,27,20,0,0,0.956
2016,1,27,20,30,0,0.96133333
2016,1,27,21,0,0,0.983
2016,1,27,21,30,0,0.89066666
2016,1,27,22,0,0,0.77533334
2016,1,27,22,30,0,0.791
2016,1,27,23,0,0,0.78
2016,1,27,23,30,0,0.72466666
2016,1,28,0,0,0,0.72433335
2016,1,28,0,30,0,0.63666666
2016,1,28,1,0,0,0.5743333
2016,1,28,1,30,0,0.5183333
2016,1,28,2,0,0,0.6103333
2016,1,28,2,30,0,0.6706667
2016,1,28,3,0,0,0.666
2016,1,28,3,30,0,0.613
2016,1,28,4,0,0,0.571
2016,1,28,4,30,0,0.569
2016,1,28,5,0,0,0.53833336
2016,1,28,5,30,0,0.56133336
2016,1,28,6,0,0,0.5823333
2016,1,28,6,30,0,0.5696667
2016,1,28,7,0,0,0.451
2016,1,28,7,30,0,0.32533333
2016,1,28,8,0,0,0.045333333
2016,1,28,8,30,0,-0.05
2016,1,28,9,0,0,-0.112333335
2016,1,28,9,30,0,-0.10033333
2016,1,28,10,0,0,-0.12233333
2016,1,28,10,30,0,-0.118
2016,1,28,11,0,0,-0.073
2016,1,28,11,30,0,-0.064
2016,1,28,12,0,0,-0.065
2016,1,28,12,30,0,-0.082
2016,1,28,13,0,0,-0.022
2016,1,28,13,30,0,-0.06733333
2016,1,28,14,0,0,-0.119666666
2016,1,28,14,30,0,-0.105333336
2016,1,28,15,0,0,-0.088
2016,1,28,15,30,0,-0.077
2016,1,28,16,0,0,-0.15566666
2016,1,28,16,30,0,-0.19
2016,1,28,17,0,0,-0.221
2016,1,28,17,30,0,-0.23366667
2016,1,28,18,0,0,-0.218
2016,1,28,18,30,0,-0.21933334
2016,1,28,19,0,0,-0.21966666
2016,1,28,19,30,0,-0.183
2016,1,28,20,0,0,-0.245
2016,1,28,20,30,0,-0.33
2016,1,28,21,0,0,-0.42866668
2016,1,28,21,30,0,-0.51666665
2016,1,28,22,0,0,-0.6526667
2016,1,28,22,30,0,-0.854
2016,1,28,23,0,0,-1.019
2016,1,28,23,30,0,-1.1863333
2016,1,29,0,0,0,-1.368
2016,1,29,0,30,0,-1.535
2016,1,29,1,0,0,-2.105
2016,1,29,1,30,0,-2.7153332
2016,1,29,2,0,0,-2.9943333
2016,1,29,2,30,0,-3.3793333
2016,1,29,3,0,0,-3.766
2016,1,29,3,30,0,-3.9846666
2016,1,29,4,0,0,-4.1386666
2016,1,29,4,30,0,-4.1846666
2016,1,29,5,0,0,-4.1103334
2016,1,29,5,30,0,-3.8816667
2016,1,29,6,0,0,-3.45
2016,1,29,6,30,0,-3.27
2016,1,29,7,0,0,-3.3303332
2016,1,29,7,30,0,-3.062
2016,1,29,8,0,0,-2.675
2016,1,29,8,30,0,-2.506
2016,1,29,9,0,0,-2.5783334
2016,1,29,9,30,0,-2.6573334
2016,1,29,10,0,0,-2.6876667
2016,1,29,10,30,0,-2.3233333
2016,1,29,11,0,0,-1.889
2016,1,29,11,30,0,-1.5793333
2016,1,29,12,0,0,-1.437
2016,1,29,12,30,0,-1.3173333
2016,1,29,13,0,0,-1.2426667
2016,1,29,13,30,0,-1.1393334
2016,1,29,14,0,0,-1.0033333
2016,1,29,14,30,0,-0.8703333
2016,1,29,15,0,0,-0.7046667
2016,1,29,15,30,0,-0.44933334
2016,1,29,16,0,0,-0.29233333
2016,1,29,16,30,0,-0.12366667
2016,1,29,17,0,0,-0.064333335
2016,1,29,17,30,0,-0.08
2016,1,29,18,0,0,-0.108333334
2016,1,29,18,30,0,-0.07966667
2016,1,29,19,0,0,-0.002
2016,1,29,19,30,0,0.13933334
2016,1,29,20,0,0,0.36
2016,1,29,20,30,0,0.653
2016,1,29,21,0,0,0.612
2016,1,29,21,30,0,0.42966667
2016,1,29,22,0,0,0.37433332
2016,1,29,22,30,0,0.36933333
2016,1,29,23,0,0,0.261
2016,1,29,23,30,0,0.17433333
2016,1,30,0,0,0,0.358
2016,1,30,0,30,0,0.8433333
2016,1,30,1,0,0,1.599
2016,1,30,1,30,0,2.4783332
2016,1,30,2,0,0,2.7586668
2016,1,30,2,30,0,2.752
2016,1,30,3,0,0,2.6193333
2016,1,30,3,30,0,2.526
2016,1,30,4,0,0,2.2613332
2016,1,30,4,30,0,2.1553333
2016,1,30,5,0,0,2.116
2016,1,30,5,30,0,1.8883333
2016,1,30,6,0,0,1.8606666
2016,1,30,6,30,0,1.819
2016,1,30,7,0,0,1.8443333
2016,1,30,7,30,0,1.829
2016,1,30,8,0,0,1.5386667
2016,1,30,8,30,0,1.3156667
2016,1,30,9,0,0,1.2146667
2016,1,30,9,30,0,1.3646667
2016,1,30,10,0,0,1.5246667
2016,1,30,10,30,0,1.469
2016,1,30,11,0,0,1.3693334
2016,1,30,11,30,0,1.5423334
2016,1,30,12,0,0,1.8183334
2016,1,30,12,30,0,1.7653333
2016,1,30,13,0,0,1.7996666
2016,1,30,13,30,0,2.12
2016,1,30,14,0,0,2.29
2016,1,30,14,30,0,2.1516666
2016,1,30,15,0,0,2.1183333
2016,1,30,15,30,0,2.187
2016,1,30,16,0,0,2.0963333
2016,1,30,16,30,0,2.1216667
2016,1,30,17,0,0,2.1186666
2016,1,30,17,30,0,2.1966667
2016,1,30,18,0,0,2.3643334
2016,1,30,18,30,0,2.5083334
2016,1,30,19,0,0,2.563
2016,1,30,19,30,0,2.319
2016,1,30,20,0,0,1.5376667
2016,1,30,20,30,0,1.7886667
2016,1,30,21,0,0,1.7293333
2016,1,30,21,30,0,1.647
2016,1,30,22,0,0,1.6046667
2016,1,30,22,30,0,1.562
2016,1,30,23,0,0,1.394
2016,1,30,23,30,0,1.1946666
2016,1,31,0,0,0,0.8656667
2016,1,31,0,30,0,0.36066666
2016,1,31,1,0,0,0.053666666
2016,1,31,1,30,0,-0.07266667
2016,1,31,2,0,0,-0.14733334
2016,1,31,2,30,0,-0.19366667
2016,1,31,3,0,0,-0.251
2016,1,31,3,30,0,-0.5003333
2016,1,31,4,0,0,-0.81866664
2016,1,31,4,30,0,-1.105
2016,1,31,5,0,0,-1.1576667
2016,1,31,5,30,0,-0.9123333
2016,1,31,6,0,0,-0.776
2016,1,31,6,30,0,-0.73866665
2016,1,31,7,0,0,-0.76166666
2016,1,31,7,30,0,-0.79733336
2016,1,31,8,0,0,-0.801
2016,1,31,8,30,0,-0.792
2016,1,31,9,0,0,-0.786
2016,1,31,9,30,0,-0.73766667
2016,1,31,10,0,0,-0.687
2016,1,31,10,30,0,-0.70066667
2016,1,31,11,0,0,-0.556
2016,1,31,11,30,0,-0.46733335
2016,1,31,12,0,0,-0.38066667
2016,1,31,12,30,0,-0.201
2016,1,31,13,0,0,-0.17133333
2016,1,31,13,30,0,-0.14866666
2016,1,31,14,0,0,-0.26633334
2016,1,31,14,30,0,-0.37566668
2016,1,31,15,0,0,-0.603
2016,1,31,15,30,0,-0.7046667
2016,1,31,16,0,0,-0.63266665
2016,1,31,16,30,0,-0.56733334
2016,1,31,17,0,0,-0.722
2016,1,31,17,30,0,-0.8516667
2016,1,31,18,0,0,-0.9353333
2016,1,31,18,30,0,-1.1696666
2016,1,31,19,0,0,-1.385
2016,1,31,19,30,0,-1.059
2016,1,31,20,0,0,-0.9253333
2016,1,31,20,30,0,-0.89
