Year,Month,Day,Hour,Minute,Second,HYY_EDDY233.ET_gapf
2016,10,12,0,0,0,0.274
2016,10,12,0,30,0,0.272
2016,10,12,1,0,0,0.271
2016,10,12,1,30,0,0.265
2016,10,12,2,0,0,0.275
2016,10,12,2,30,0,0.282
2016,10,12,3,0,0,0.28
2016,10,12,3,30,0,0.276
2016,10,12,4,0,0,0.276
2016,10,12,4,30,0,0.276
2016,10,12,5,0,0,0.276
2016,10,12,5,30,0,0.278
2016,10,12,6,0,0,0.279
2016,10,12,6,30,0,0.283
2016,10,12,7,0,0,0.298
2016,10,12,7,30,0,0.33
2016,10,12,8,0,0,0.363
2016,10,12,8,30,0,0.405
2016,10,12,9,0,0,0.454
2016,10,12,9,30,0,0.468
2016,10,12,10,0,0,0.5
2016,10,12,10,30,0,0.47
2016,10,12,11,0,0,0.497
2016,10,12,11,30,0,0.546
2016,10,12,12,0,0,0.55
2016,10,12,12,30,0,0.575
2016,10,12,13,0,0,0.529
2016,10,12,13,30,0,0.527
2016,10,12,14,0,0,0.492
2016,10,12,14,30,0,0.45
2016,10,12,15,0,0,0.409
2016,10,12,15,30,0,0.376
2016,10,12,16,0,0,0.331
2016,10,12,16,30,0,0.293
2016,10,12,17,0,0,0.272
2016,10,12,17,30,0,0.271
2016,10,12,18,0,0,0.273
2016,10,12,18,30,0,0.283
2016,10,12,19,0,0,0.283
2016,10,12,19,30,0,0.288
2016,10,12,20,0,0,0.292
2016,10,12,20,30,0,0.294
2016,10,12,21,0,0,0.296
2016,10,12,21,30,0,0.295
2016,10,12,22,0,0,0.288
2016,10,12,22,30,0,0.294
2016,10,12,23,0,0,0.287
2016,10,12,23,30,0,0.294
2016,10,13,0,0,0,0.288
2016,10,13,0,30,0,0.289
2016,10,13,1,0,0,0.291
2016,10,13,1,30,0,0.293
2016,10,13,2,0,0,0.289
2016,10,13,2,30,0,0.288
2016,10,13,3,0,0,0.289
2016,10,13,3,30,0,0.288
2016,10,13,4,0,0,0.284
2016,10,13,4,30,0,0.281
2016,10,13,5,0,0,0.279
2016,10,13,5,30,0,0.281
2016,10,13,6,0,0,0.282
2016,10,13,6,30,0,0.28
2016,10,13,7,0,0,0.281
2016,10,13,7,30,0,0.291
2016,10,13,8,0,0,0.304
2016,10,13,8,30,0,0.32
2016,10,13,9,0,0,0.335
2016,10,13,9,30,0,0.348
2016,10,13,10,0,0,0.356
2016,10,13,10,30,0,0.362
2016,10,13,11,0,0,0.361
2016,10,13,11,30,0,0.348
2016,10,13,12,0,0,0.394
2016,10,13,12,30,0,0.432
2016,10,13,13,0,0,0.428
2016,10,13,13,30,0,0.413
2016,10,13,14,0,0,0.399
2016,10,13,14,30,0,0.379
2016,10,13,15,0,0,0.347
2016,10,13,15,30,0,0.317
2016,10,13,16,0,0,0.292
2016,10,13,16,30,0,0.266
2016,10,13,17,0,0,0.251
2016,10,13,17,30,0,0.255
2016,10,13,18,0,0,0.26
2016,10,13,18,30,0,0.262
2016,10,13,19,0,0,0.266
2016,10,13,19,30,0,0.267
2016,10,13,20,0,0,0.269
2016,10,13,20,30,0,0.269
2016,10,13,21,0,0,0.269
2016,10,13,21,30,0,0.269
2016,10,13,22,0,0,0.27
2016,10,13,22,30,0,0.27
2016,10,13,23,0,0,0.271
2016,10,13,23,30,0,0.271
2016,10,14,0,0,0,0.067
2016,10,14,0,30,0,0.163
2016,10,14,1,0,0,-0.059
2016,10,14,1,30,0,-0.11
2016,10,14,2,0,0,0.267
2016,10,14,2,30,0,0.033
2016,10,14,3,0,0,0.086
2016,10,14,3,30,0,0.381
2016,10,14,4,0,0,0.005
2016,10,14,4,30,0,0.143
2016,10,14,5,0,0,0.205
2016,10,14,5,30,0,-0.205
2016,10,14,6,0,0,-0.056
2016,10,14,6,30,0,0.045
2016,10,14,7,0,0,0.081
2016,10,14,7,30,0,0.166
2016,10,14,8,0,0,0.357
2016,10,14,8,30,0,0.118
2016,10,14,9,0,0,0.304
2016,10,14,9,30,0,0.112
2016,10,14,10,0,0,0.29
2016,10,14,10,30,0,0.208
2016,10,14,11,0,0,0.403
2016,10,14,11,30,0,0.505
2016,10,14,12,0,0,0.507
2016,10,14,12,30,0,0.221
2016,10,14,13,0,0,0.443
2016,10,14,13,30,0,0.107
2016,10,14,14,0,0,0.205
2016,10,14,14,30,0,0.198
2016,10,14,15,0,0,0.093
2016,10,14,15,30,0,0.242
2016,10,14,16,0,0,0.103
2016,10,14,16,30,0,0.037
2016,10,14,17,0,0,0.053
2016,10,14,17,30,0,0.18
2016,10,14,18,0,0,-0.026
2016,10,14,18,30,0,0.112
2016,10,14,19,0,0,0.124
2016,10,14,19,30,0,0.036
2016,10,14,20,0,0,0.075
2016,10,14,20,30,0,0.009
2016,10,14,21,0,0,0.048
2016,10,14,21,30,0,-0.069
2016,10,14,22,0,0,-0.068
2016,10,14,22,30,0,-0.126
2016,10,14,23,0,0,-0.197
2016,10,14,23,30,0,0.023
2016,10,15,0,0,0,-0.045
2016,10,15,0,30,0,-0.046
2016,10,15,1,0,0,-0.027
2016,10,15,1,30,0,-0.013
2016,10,15,2,0,0,-0.08
2016,10,15,2,30,0,-0.053
2016,10,15,3,0,0,-0.048
2016,10,15,3,30,0,-0.091
2016,10,15,4,0,0,0.217
2016,10,15,4,30,0,0.084
2016,10,15,5,0,0,-0.004
2016,10,15,5,30,0,-0.199
2016,10,15,6,0,0,-0.124
2016,10,15,6,30,0,0.014
2016,10,15,7,0,0,-0.07
2016,10,15,7,30,0,0.107
2016,10,15,8,0,0,0.145
2016,10,15,8,30,0,0.21
2016,10,15,9,0,0,0.138
2016,10,15,9,30,0,0.477
2016,10,15,10,0,0,0.524
2016,10,15,10,30,0,0.266
2016,10,15,11,0,0,0.591
2016,10,15,11,30,0,1.034
2016,10,15,12,0,0,0.224
2016,10,15,12,30,0,-0.127
2016,10,15,13,0,0,0.388
2016,10,15,13,30,0,0.807
2016,10,15,14,0,0,0.444
2016,10,15,14,30,0,0.145
2016,10,15,15,0,0,0.278
2016,10,15,15,30,0,0.344
2016,10,15,16,0,0,0.454
2016,10,15,16,30,0,0.202
2016,10,15,17,0,0,0.253
2016,10,15,17,30,0,0.006
2016,10,15,18,0,0,-0.002
2016,10,15,18,30,0,-0.047
2016,10,15,19,0,0,-0.088
2016,10,15,19,30,0,-0.058
2016,10,15,20,0,0,-0.03
2016,10,15,20,30,0,-0.042
2016,10,15,21,0,0,-0.053
2016,10,15,21,30,0,-0.095
2016,10,15,22,0,0,-0.076
2016,10,15,22,30,0,-0.009
2016,10,15,23,0,0,-0.157
2016,10,15,23,30,0,0.131
2016,10,16,0,0,0,0.095
2016,10,16,0,30,0,0.496
2016,10,16,1,0,0,0.379
2016,10,16,1,30,0,0.285
2016,10,16,2,0,0,0.229
2016,10,16,2,30,0,0.159
2016,10,16,3,0,0,0.2
2016,10,16,3,30,0,0.276
2016,10,16,4,0,0,0.464
2016,10,16,4,30,0,0.418
2016,10,16,5,0,0,0.209
2016,10,16,5,30,0,0.264
2016,10,16,6,0,0,0.262
2016,10,16,6,30,0,0.135
2016,10,16,7,0,0,0.267
2016,10,16,7,30,0,0.191
2016,10,16,8,0,0,0.15
2016,10,16,8,30,0,0.365
2016,10,16,9,0,0,0.281
2016,10,16,9,30,0,0.123
2016,10,16,10,0,0,0.307
2016,10,16,10,30,0,0.427
2016,10,16,11,0,0,0.605
2016,10,16,11,30,0,0.123
2016,10,16,12,0,0,0.545
2016,10,16,12,30,0,0.439
2016,10,16,13,0,0,0.399
2016,10,16,13,30,0,0.342
2016,10,16,14,0,0,0.378
2016,10,16,14,30,0,0.237
2016,10,16,15,0,0,0.211
2016,10,16,15,30,0,0.232
2016,10,16,16,0,0,0.243
2016,10,16,16,30,0,0.265
2016,10,16,17,0,0,0.208
2016,10,16,17,30,0,0.128
2016,10,16,18,0,0,0.098
2016,10,16,18,30,0,0.263
2016,10,16,19,0,0,0.322
2016,10,16,19,30,0,0.196
2016,10,16,20,0,0,0.085
2016,10,16,20,30,0,0.189
2016,10,16,21,0,0,0.139
2016,10,16,21,30,0,0.123
2016,10,16,22,0,0,0.332
2016,10,16,22,30,0,0.243
2016,10,16,23,0,0,0.273
2016,10,16,23,30,0,0.241
2016,10,17,0,0,0,0.387
2016,10,17,0,30,0,0.247
2016,10,17,1,0,0,0.166
2016,10,17,1,30,0,0.318
2016,10,17,2,0,0,0.05
2016,10,17,2,30,0,0.131
2016,10,17,3,0,0,0.123
2016,10,17,3,30,0,0.042
2016,10,17,4,0,0,0.175
2016,10,17,4,30,0,0.015
2016,10,17,5,0,0,0.038
2016,10,17,5,30,0,0.082
2016,10,17,6,0,0,0.032
2016,10,17,6,30,0,0.141
2016,10,17,7,0,0,0.136
2016,10,17,7,30,0,0.23
2016,10,17,8,0,0,0.269
2016,10,17,8,30,0,0.231
2016,10,17,9,0,0,0.295
2016,10,17,9,30,0,0.429
2016,10,17,10,0,0,0.283
2016,10,17,10,30,0,0.674
2016,10,17,11,0,0,0.321
2016,10,17,11,30,0,0.37
2016,10,17,12,0,0,0.425
2016,10,17,12,30,0,0.339
2016,10,17,13,0,0,0.465
2016,10,17,13,30,0,0.271
2016,10,17,14,0,0,0.57
2016,10,17,14,30,0,0.385
2016,10,17,15,0,0,0.503
2016,10,17,15,30,0,0.283
2016,10,17,16,0,0,0.23
2016,10,17,16,30,0,0.228
2016,10,17,17,0,0,0.418
2016,10,17,17,30,0,0.341
2016,10,17,18,0,0,0.192
2016,10,17,18,30,0,0.304
2016,10,17,19,0,0,0.346
2016,10,17,19,30,0,0.256
2016,10,17,20,0,0,0.308
2016,10,17,20,30,0,0.312
2016,10,17,21,0,0,0.199
2016,10,17,21,30,0,0.136
2016,10,17,22,0,0,0.417
2016,10,17,22,30,0,0.099
2016,10,17,23,0,0,0.156
2016,10,17,23,30,0,0.166
2016,10,18,0,0,0,0.219
2016,10,18,0,30,0,0.233
2016,10,18,1,0,0,0.177
2016,10,18,1,30,0,0.102
2016,10,18,2,0,0,0.163
2016,10,18,2,30,0,0.184
2016,10,18,3,0,0,0.214
2016,10,18,3,30,0,0.21
2016,10,18,4,0,0,0.117
2016,10,18,4,30,0,0.072
2016,10,18,5,0,0,0.11
2016,10,18,5,30,0,0.114
2016,10,18,6,0,0,0.098
2016,10,18,6,30,0,0.062
2016,10,18,7,0,0,0.077
2016,10,18,7,30,0,0.072
2016,10,18,8,0,0,0.067
2016,10,18,8,30,0,0.111
2016,10,18,9,0,0,0.188
2016,10,18,9,30,0,0.28
2016,10,18,10,0,0,0.453
2016,10,18,10,30,0,0.218
2016,10,18,11,0,0,0.428
2016,10,18,11,30,0,0.595
2016,10,18,12,0,0,1.243
2016,10,18,12,30,0,0.639
2016,10,18,13,0,0,0.95
2016,10,18,13,30,0,0.523
2016,10,18,14,0,0,0.445
2016,10,18,14,30,0,0.385
2016,10,18,15,0,0,0.485
2016,10,18,15,30,0,0.425
2016,10,18,16,0,0,0.294
2016,10,18,16,30,0,0.182
2016,10,18,17,0,0,0.284
2016,10,18,17,30,0,0.234
2016,10,18,18,0,0,0.232
2016,10,18,18,30,0,0.176
2016,10,18,19,0,0,0.247
2016,10,18,19,30,0,0.097
2016,10,18,20,0,0,0.203
2016,10,18,20,30,0,0.174
2016,10,18,21,0,0,0.011
2016,10,18,21,30,0,-0.103
2016,10,18,22,0,0,-0.128
2016,10,18,22,30,0,-0.17
2016,10,18,23,0,0,-0.136
2016,10,18,23,30,0,-0.134
2016,10,19,0,0,0,-0.121
2016,10,19,0,30,0,-0.165
2016,10,19,1,0,0,-0.147
2016,10,19,1,30,0,-0.226
2016,10,19,2,0,0,-0.161
2016,10,19,2,30,0,-0.07
2016,10,19,3,0,0,-0.155
2016,10,19,3,30,0,-0.177
2016,10,19,4,0,0,0.127
2016,10,19,4,30,0,-0.153
2016,10,19,5,0,0,-0.144
2016,10,19,5,30,0,-0.107
2016,10,19,6,0,0,0.075
2016,10,19,6,30,0,-0.104
2016,10,19,7,0,0,0.079
2016,10,19,7,30,0,0.131
2016,10,19,8,0,0,-0.101
2016,10,19,8,30,0,-0.078
2016,10,19,9,0,0,-0.032
2016,10,19,9,30,0,-0.184
2016,10,19,10,0,0,0.905
2016,10,19,10,30,0,0.667
2016,10,19,11,0,0,0.667
2016,10,19,11,30,0,0.908
2016,10,19,12,0,0,0.828
2016,10,19,12,30,0,1.243
2016,10,19,13,0,0,1.139
2016,10,19,13,30,0,0.81
2016,10,19,14,0,0,0.8
2016,10,19,14,30,0,0.644
2016,10,19,15,0,0,0.233
2016,10,19,15,30,0,0.44
2016,10,19,16,0,0,0.21
2016,10,19,16,30,0,0.132
2016,10,19,17,0,0,0.022
2016,10,19,17,30,0,-0.003
2016,10,19,18,0,0,-0.111
2016,10,19,18,30,0,0.029
2016,10,19,19,0,0,-0.01
2016,10,19,19,30,0,-0.074
2016,10,19,20,0,0,-0.088
2016,10,19,20,30,0,-0.15
2016,10,19,21,0,0,-0.178
2016,10,19,21,30,0,-0.196
2016,10,19,22,0,0,-0.261
2016,10,19,22,30,0,-0.13
2016,10,19,23,0,0,-0.176
2016,10,19,23,30,0,-0.181
2016,10,20,0,0,0,-0.142
2016,10,20,0,30,0,-0.091
2016,10,20,1,0,0,0.032
2016,10,20,1,30,0,0.061
2016,10,20,2,0,0,-0.032
2016,10,20,2,30,0,-0.01
2016,10,20,3,0,0,-0.026
2016,10,20,3,30,0,-0.032
2016,10,20,4,0,0,0.028
2016,10,20,4,30,0,0.088
2016,10,20,5,0,0,0.039
2016,10,20,5,30,0,0.062
2016,10,20,6,0,0,-0.04
2016,10,20,6,30,0,0.112
2016,10,20,7,0,0,0.05
2016,10,20,7,30,0,0.107
2016,10,20,8,0,0,0.202
2016,10,20,8,30,0,0.198
2016,10,20,9,0,0,0.374
2016,10,20,9,30,0,0.188
2016,10,20,10,0,0,0.586
2016,10,20,10,30,0,0.763
2016,10,20,11,0,0,0.476
2016,10,20,11,30,0,0.55
2016,10,20,12,0,0,0.502
2016,10,20,12,30,0,0.705
2016,10,20,13,0,0,0.84
2016,10,20,13,30,0,0.909
2016,10,20,14,0,0,0.398
2016,10,20,14,30,0,0.327
2016,10,20,15,0,0,0.269
2016,10,20,15,30,0,0.473
2016,10,20,16,0,0,0.283
2016,10,20,16,30,0,0.373
2016,10,20,17,0,0,0.441
2016,10,20,17,30,0,0.194
2016,10,20,18,0,0,0.232
2016,10,20,18,30,0,0.123
2016,10,20,19,0,0,0.336
2016,10,20,19,30,0,0.124
2016,10,20,20,0,0,0.379
2016,10,20,20,30,0,0.472
2016,10,20,21,0,0,0.357
2016,10,20,21,30,0,0.171
2016,10,20,22,0,0,0.166
2016,10,20,22,30,0,0.133
2016,10,20,23,0,0,0.22
2016,10,20,23,30,0,0.146
2016,10,21,0,0,0,0.143
2016,10,21,0,30,0,0.149
2016,10,21,1,0,0,0.126
2016,10,21,1,30,0,0.188
2016,10,21,2,0,0,0.159
2016,10,21,2,30,0,0.172
2016,10,21,3,0,0,0.247
2016,10,21,3,30,0,0.162
2016,10,21,4,0,0,0.09
2016,10,21,4,30,0,0.285
2016,10,21,5,0,0,0.19
2016,10,21,5,30,0,0.2
2016,10,21,6,0,0,0.15
2016,10,21,6,30,0,0.155
2016,10,21,7,0,0,0.164
2016,10,21,7,30,0,0.135
2016,10,21,8,0,0,0.215
2016,10,21,8,30,0,0.219
2016,10,21,9,0,0,0.233
2016,10,21,9,30,0,0.358
2016,10,21,10,0,0,0.254
2016,10,21,10,30,0,0.38
2016,10,21,11,0,0,0.498
2016,10,21,11,30,0,0.551
2016,10,21,12,0,0,0.49
2016,10,21,12,30,0,0.522
2016,10,21,13,0,0,0.491
2016,10,21,13,30,0,0.566
2016,10,21,14,0,0,0.502
2016,10,21,14,30,0,0.46
2016,10,21,15,0,0,0.454
2016,10,21,15,30,0,0.38
2016,10,21,16,0,0,0.383
2016,10,21,16,30,0,0.349
2016,10,21,17,0,0,0.238
2016,10,21,17,30,0,0.243
2016,10,21,18,0,0,0.213
2016,10,21,18,30,0,0.231
2016,10,21,19,0,0,0.073
2016,10,21,19,30,0,0.253
2016,10,21,20,0,0,0.244
2016,10,21,20,30,0,0.395
2016,10,21,21,0,0,0.202
2016,10,21,21,30,0,0.269
2016,10,21,22,0,0,0.133
2016,10,21,22,30,0,0.174
2016,10,21,23,0,0,0.21
2016,10,21,23,30,0,0.151
2016,10,22,0,0,0,0.125
2016,10,22,0,30,0,0.167
2016,10,22,1,0,0,0.164
2016,10,22,1,30,0,0.15
2016,10,22,2,0,0,0.113
2016,10,22,2,30,0,0.197
2016,10,22,3,0,0,0.086
2016,10,22,3,30,0,0.16
2016,10,22,4,0,0,0.146
2016,10,22,4,30,0,0.143
2016,10,22,5,0,0,0.156
2016,10,22,5,30,0,0.248
2016,10,22,6,0,0,0.368
2016,10,22,6,30,0,0.077
2016,10,22,7,0,0,0.219
2016,10,22,7,30,0,0.037
2016,10,22,8,0,0,0.742
2016,10,22,8,30,0,0.231
2016,10,22,9,0,0,0.326
2016,10,22,9,30,0,0.343
2016,10,22,10,0,0,0.234
2016,10,22,10,30,0,0.265
2016,10,22,11,0,0,0.3
2016,10,22,11,30,0,0.308
2016,10,22,12,0,0,0.463
2016,10,22,12,30,0,0.378
2016,10,22,13,0,0,0.421
2016,10,22,13,30,0,0.344
2016,10,22,14,0,0,0.46
2016,10,22,14,30,0,0.325
2016,10,22,15,0,0,0.343
2016,10,22,15,30,0,0.282
2016,10,22,16,0,0,0.207
2016,10,22,16,30,0,0.416
2016,10,22,17,0,0,0.181
2016,10,22,17,30,0,0.346
2016,10,22,18,0,0,0.23
2016,10,22,18,30,0,0.332
2016,10,22,19,0,0,0.244
2016,10,22,19,30,0,0.211
2016,10,22,20,0,0,0.361
2016,10,22,20,30,0,0.511
2016,10,22,21,0,0,0.265
2016,10,22,21,30,0,0.245
2016,10,22,22,0,0,0.317
2016,10,22,22,30,0,0.291
2016,10,22,23,0,0,0.29
2016,10,22,23,30,0,0.486
2016,10,23,0,0,0,0.348
2016,10,23,0,30,0,0.31
2016,10,23,1,0,0,0.311
2016,10,23,1,30,0,0.249
2016,10,23,2,0,0,0.234
2016,10,23,2,30,0,0.355
2016,10,23,3,0,0,0.38
2016,10,23,3,30,0,0.465
2016,10,23,4,0,0,0.348
2016,10,23,4,30,0,0.162
2016,10,23,5,0,0,0.261
2016,10,23,5,30,0,0.294
2016,10,23,6,0,0,0.325
2016,10,23,6,30,0,0.196
2016,10,23,7,0,0,0.257
2016,10,23,7,30,0,0.326
2016,10,23,8,0,0,0.219
2016,10,23,8,30,0,0.349
2016,10,23,9,0,0,0.146
2016,10,23,9,30,0,0.219
2016,10,23,10,0,0,0.439
2016,10,23,10,30,0,0.365
2016,10,23,11,0,0,0.229
2016,10,23,11,30,0,0.239
2016,10,23,12,0,0,0.372
2016,10,23,12,30,0,0.368
2016,10,23,13,0,0,0.349
2016,10,23,13,30,0,0.542
2016,10,23,14,0,0,0.276
2016,10,23,14,30,0,0.453
2016,10,23,15,0,0,0.413
2016,10,23,15,30,0,0.462
2016,10,23,16,0,0,0.577
2016,10,23,16,30,0,0.405
2016,10,23,17,0,0,0.385
2016,10,23,17,30,0,0.219
2016,10,23,18,0,0,0.295
2016,10,23,18,30,0,0.281
2016,10,23,19,0,0,0.268
2016,10,23,19,30,0,0.274
2016,10,23,20,0,0,0.313
2016,10,23,20,30,0,0.286
2016,10,23,21,0,0,0.386
2016,10,23,21,30,0,0.257
2016,10,23,22,0,0,0.126
2016,10,23,22,30,0,0.291
2016,10,23,23,0,0,0.207
2016,10,23,23,30,0,0.329
2016,10,24,0,0,0,0.299
2016,10,24,0,30,0,0.391
2016,10,24,1,0,0,0.306
2016,10,24,1,30,0,0.468
2016,10,24,2,0,0,0.686
2016,10,24,2,30,0,0.256
2016,10,24,3,0,0,0.054
2016,10,24,3,30,0,0.198
2016,10,24,4,0,0,-0.084
2016,10,24,4,30,0,0.079
2016,10,24,5,0,0,0.058
2016,10,24,5,30,0,-0.15
2016,10,24,6,0,0,-0.076
2016,10,24,6,30,0,0.036
2016,10,24,7,0,0,0.127
2016,10,24,7,30,0,0.1
2016,10,24,8,0,0,0.116
2016,10,24,8,30,0,0.318
2016,10,24,9,0,0,0.226
2016,10,24,9,30,0,0.4
2016,10,24,10,0,0,0.266
2016,10,24,10,30,0,0.288
2016,10,24,11,0,0,0.34
2016,10,24,11,30,0,0.198
2016,10,24,12,0,0,0.163
2016,10,24,12,30,0,0.242
2016,10,24,13,0,0,0.13
2016,10,24,13,30,0,0.218
2016,10,24,14,0,0,0.308
2016,10,24,14,30,0,0.243
2016,10,24,15,0,0,0.216
2016,10,24,15,30,0,0.262
2016,10,24,16,0,0,0.168
2016,10,24,16,30,0,0.267
2016,10,24,17,0,0,0.291
2016,10,24,17,30,0,0.272
2016,10,24,18,0,0,0.249
2016,10,24,18,30,0,0.167
2016,10,24,19,0,0,0.168
2016,10,24,19,30,0,0.099
2016,10,24,20,0,0,0.168
2016,10,24,20,30,0,0.169
2016,10,24,21,0,0,0.131
2016,10,24,21,30,0,0.096
2016,10,24,22,0,0,0.086
2016,10,24,22,30,0,0.102
2016,10,24,23,0,0,0.019
2016,10,24,23,30,0,0.19
2016,10,25,0,0,0,0.129
2016,10,25,0,30,0,0.12
2016,10,25,1,0,0,0.209
2016,10,25,1,30,0,0.153
2016,10,25,2,0,0,0.203
2016,10,25,2,30,0,0.071
2016,10,25,3,0,0,0.077
2016,10,25,3,30,0,0.05
2016,10,25,4,0,0,0.123
2016,10,25,4,30,0,0.151
2016,10,25,5,0,0,0.221
2016,10,25,5,30,0,0.139
2016,10,25,6,0,0,0.182
2016,10,25,6,30,0,0.156
2016,10,25,7,0,0,0.131
2016,10,25,7,30,0,0.065
2016,10,25,8,0,0,0.109
2016,10,25,8,30,0,0.11
2016,10,25,9,0,0,0.161
2016,10,25,9,30,0,0.264
2016,10,25,10,0,0,0.168
2016,10,25,10,30,0,0.178
2016,10,25,11,0,0,0.275
2016,10,25,11,30,0,0.27
2016,10,25,12,0,0,0.556
2016,10,25,12,30,0,0.656
2016,10,25,13,0,0,0.105
2016,10,25,13,30,0,0.54
2016,10,25,14,0,0,0.397
2016,10,25,14,30,0,0.29
2016,10,25,15,0,0,0.103
2016,10,25,15,30,0,0.196
2016,10,25,16,0,0,0.157
2016,10,25,16,30,0,0.115
2016,10,25,17,0,0,0.153
2016,10,25,17,30,0,0.112
2016,10,25,18,0,0,0.064
2016,10,25,18,30,0,0.132
2016,10,25,19,0,0,0.17
2016,10,25,19,30,0,0.166
2016,10,25,20,0,0,0.186
2016,10,25,20,30,0,0.195
2016,10,25,21,0,0,0.201
2016,10,25,21,30,0,0.211
2016,10,25,22,0,0,0.315
2016,10,25,22,30,0,0.136
2016,10,25,23,0,0,0.081
2016,10,25,23,30,0,0.098
2016,10,26,0,0,0,0.124
2016,10,26,0,30,0,0.101
2016,10,26,1,0,0,0.085
2016,10,26,1,30,0,0.146
2016,10,26,2,0,0,0.127
2016,10,26,2,30,0,0.09
2016,10,26,3,0,0,0.152
2016,10,26,3,30,0,0.133
2016,10,26,4,0,0,0.144
2016,10,26,4,30,0,0.134
2016,10,26,5,0,0,0.094
2016,10,26,5,30,0,0.375
2016,10,26,6,0,0,0.192
2016,10,26,6,30,0,0.087
2016,10,26,7,0,0,0.1
2016,10,26,7,30,0,0.029
2016,10,26,8,0,0,0.053
2016,10,26,8,30,0,0.108
2016,10,26,9,0,0,0.471
2016,10,26,9,30,0,0.123
2016,10,26,10,0,0,0.265
2016,10,26,10,30,0,0.284
2016,10,26,11,0,0,0.676
2016,10,26,11,30,0,0.26
2016,10,26,12,0,0,0.337
2016,10,26,12,30,0,0.374
2016,10,26,13,0,0,0.364
2016,10,26,13,30,0,0.234
2016,10,26,14,0,0,0.334
2016,10,26,14,30,0,0.309
2016,10,26,15,0,0,0.102
2016,10,26,15,30,0,0.103
2016,10,26,16,0,0,0.18
2016,10,26,16,30,0,0.179
2016,10,26,17,0,0,0.071
2016,10,26,17,30,0,0.026
2016,10,26,18,0,0,0.061
2016,10,26,18,30,0,0.083
2016,10,26,19,0,0,0.031
2016,10,26,19,30,0,-0.03
2016,10,26,20,0,0,-0.022
2016,10,26,20,30,0,0.122
2016,10,26,21,0,0,0.035
2016,10,26,21,30,0,0.048
2016,10,26,22,0,0,-0.035
2016,10,26,22,30,0,0.05
2016,10,26,23,0,0,0.02
2016,10,26,23,30,0,0.003
2016,10,27,0,0,0,-0.031
2016,10,27,0,30,0,-0.075
2016,10,27,1,0,0,0.021
2016,10,27,1,30,0,0.078
2016,10,27,2,0,0,0.094
2016,10,27,2,30,0,0.085
2016,10,27,3,0,0,0.012
2016,10,27,3,30,0,-0.133
2016,10,27,4,0,0,-0.061
2016,10,27,4,30,0,-0.0
2016,10,27,5,0,0,-0.002
2016,10,27,5,30,0,0.074
2016,10,27,6,0,0,-0.107
2016,10,27,6,30,0,0.231
2016,10,27,7,0,0,-0.05
2016,10,27,7,30,0,-0.054
2016,10,27,8,0,0,0.53
2016,10,27,8,30,0,0.297
2016,10,27,9,0,0,-0.131
2016,10,27,9,30,0,0.018
2016,10,27,10,0,0,-0.266
2016,10,27,10,30,0,-0.162
2016,10,27,11,0,0,-0.031
2016,10,27,11,30,0,0.374
2016,10,27,12,0,0,0.193
2016,10,27,12,30,0,-0.128
2016,10,27,13,0,0,0.232
2016,10,27,13,30,0,-0.001
2016,10,27,14,0,0,0.26
2016,10,27,14,30,0,0.26
2016,10,27,15,0,0,0.361
2016,10,27,15,30,0,0.31
2016,10,27,16,0,0,0.205
2016,10,27,16,30,0,0.408
2016,10,27,17,0,0,0.506
2016,10,27,17,30,0,0.436
2016,10,27,18,0,0,0.392
2016,10,27,18,30,0,0.425
2016,10,27,19,0,0,0.448
2016,10,27,19,30,0,0.249
2016,10,27,20,0,0,0.248
2016,10,27,20,30,0,0.361
2016,10,27,21,0,0,0.508
2016,10,27,21,30,0,0.553
2016,10,27,22,0,0,0.218
2016,10,27,22,30,0,0.442
2016,10,27,23,0,0,0.577
2016,10,27,23,30,0,0.419
2016,10,28,0,0,0,0.411
2016,10,28,0,30,0,0.186
2016,10,28,1,0,0,0.493
2016,10,28,1,30,0,0.394
2016,10,28,2,0,0,0.34
2016,10,28,2,30,0,0.537
2016,10,28,3,0,0,0.467
2016,10,28,3,30,0,0.438
2016,10,28,4,0,0,0.451
2016,10,28,4,30,0,0.476
2016,10,28,5,0,0,0.508
2016,10,28,5,30,0,0.521
2016,10,28,6,0,0,0.417
2016,10,28,6,30,0,0.495
2016,10,28,7,0,0,0.329
2016,10,28,7,30,0,0.387
2016,10,28,8,0,0,0.251
2016,10,28,8,30,0,0.398
2016,10,28,9,0,0,0.314
2016,10,28,9,30,0,0.341
2016,10,28,10,0,0,0.145
2016,10,28,10,30,0,0.21
2016,10,28,11,0,0,0.341
2016,10,28,11,30,0,0.208
2016,10,28,12,0,0,0.194
2016,10,28,12,30,0,0.19
2016,10,28,13,0,0,-0.072
2016,10,28,13,30,0,0.191
2016,10,28,14,0,0,-0.09
2016,10,28,14,30,0,0.086
2016,10,28,15,0,0,0.149
2016,10,28,15,30,0,0.251
2016,10,28,16,0,0,0.032
2016,10,28,16,30,0,0.091
2016,10,28,17,0,0,0.077
2016,10,28,17,30,0,-0.047
2016,10,28,18,0,0,0.645
2016,10,28,18,30,0,0.251
2016,10,28,19,0,0,0.223
2016,10,28,19,30,0,0.223
2016,10,28,20,0,0,0.374
2016,10,28,20,30,0,0.784
2016,10,28,21,0,0,0.51
2016,10,28,21,30,0,0.37
2016,10,28,22,0,0,0.531
2016,10,28,22,30,0,0.529
2016,10,28,23,0,0,0.264
